,NU_INSCRICAO,NU_NOTA_MT
1014,c7f5eb3e286a68e2e70a4a585895647e20885aa1,443.903
1015,ba666d077959be064ade2362c3594b2127346459,468.0419999999999
1016,846d80eafe44b189d1f65226e4f841ccaccd17c9,489.9079999999998
1017,af62027279ba863eb7fb2182ce40f5fca78ed373,507.07199999999983
1018,bab2acbc8305c68f64fe14492da52c001218248d,607.256
1019,e9a58f9dad31fecd1444b6f0bab5a3f77bb54f32,0.0
1020,eccaf96709248f10b08385fb9af3a8ce485b75b0,496.4750000000001
1021,c5772e772b37d82dd802623a4952ceaac1029011,424.12599999999986
1022,8810c3ab79fc1395ebf3b0d1f3b649ac76525f00,503.53899999999965
1023,1cccdeae98d01321760e62444949673037cdcf4e,572.683
1024,9affcdf79691c4753c6e0dffec599027aa20c853,0.0
1025,b7e4974bc1ecedceb4f5fdaec85a4c9594e4903b,434.46399999999994
1026,ec1713ba79ad686124a0bcb38982dad674f94e3d,583.416
1027,fe258573f8d4f52f3283e1129f3342a3a29923bb,491.2060000000002
1028,2e12860444510c392b5efb0aacf70a815c40a339,463.603
1029,8eecd84a4ec26ebb58ab2b2049c6b5d09251f9de,0.0
1030,090f6535fb2c5b895893af22f3eb0450e334697e,479.3029999999999
1031,eb281403db2e55a52f0c8462186ab676b84b8093,414.24699999999996
1032,d963d874649ef0ef3425e0719590b81542f2553d,0.0
1033,e0b394ce4f2b6cd8abc3244474c006523a4ffd32,0.0
1034,55e1de5db0752cfa3dfc22f0e731fd818b2484a5,445.93499999999983
1035,92ceec803898438f1fffbf513402b7ce38cda14c,0.0
1036,ed8196ea010bb1d4caad39058b261233b6c67108,440.7490000000001
1037,7cf87b45a1eb714354cce4c6d4c4ac5f1f3fc67a,706.4629999999999
1038,8ee1a1d7bcc4c592fe4064413e7fd5ce7d52dc89,534.1869999999999
1039,fb257705d7955b8f6a1a2f1ebf68ffe33da0c35a,505.57
1040,e87ac5be1bbb4906cb32fdbb431023fefa11dcfa,631.4419999999998
1041,bdd0c5502a29976509087298c26162b7a5d02aee,0.0
1042,ca9ca3f07d8da6fd63b564003962650ee21e79cf,543.6769999999999
1043,43c3654aca80bf4efcfff062d030f238e247577b,0.0
1044,c1059036f9ec9207b673b02b51eac362fe1ca6ca,0.0
1045,f818f6bfd43e979da1c0209db762c257f96b9c7b,461.19100000000003
1046,61d703a39350842f64f4e7c80b3c5a0baf7e4849,622.2460000000003
1047,0d6e4bae1d0135899c2a3add941ea0ed987a59d6,454.5419999999999
1048,cfccf125017057a4330001b2e9c0afbe5d2ec39a,0.0
1049,744baa1f594a56edac5d50d7a68d2e5190c27195,466.3629999999999
1050,160e43abb83d6891c522b90bad4d229e152fdcd3,431.0129999999998
1051,0c583c7e216d08afe23e6ebb473d96403a2d99da,625.7049999999998
1052,6d537cb114f76863030e62e68d71c17f92b274ad,597.2269999999996
1053,98f9b1a985331b561b0af2ddb5c47fa0335da10a,455.27400000000017
1054,5d18d7eccea3c82b7a66b52a9337acbebbef61b3,0.0
1055,accceaec5d3a75cbd75b8c8be1864c831685aabf,405.48099999999994
1056,47e8e97e120cea751d4e6959b32708b2ac6aa2f3,0.0
1057,a0726b60018e70f9e25faf3ed7019dbd86f6ddea,414.2889999999999
1058,08fef4b05c189ca96158b74b4cadea1aad205682,454.934
1059,c097523f85e42eff94a5c32f6eca736d48682804,411.816
1060,0d56227efec02a92faabf072c467c9ebdccf787a,429.24
1061,cfeabdb747d538c90232f11f01c075e54e17ba2b,544.4240000000002
1062,9d1c9f7795137ed31cdb2a3f5ddc62ce68a7322f,438.9760000000001
1063,fd2010687ddbeb4815326976995ed82f3c627de9,559.0789999999998
1064,b39494df41d389d9b08ae37d87a1d14d5e5c61e2,551.2039999999998
1065,9c7d25ff94f47b550d7ba32b027553eb37b485ec,0.0
1066,fee939d0837e9e38360fe617f13b24196f02e6de,530.7440000000003
1067,b2393f125664160c76232e54372c995ead26f710,0.0
1068,7c94a0d5a5db11cde94d2fa7eef2d45e62df2e4d,455.86999999999995
1069,aff43f95d08f4256f1b93bfdc4b0ffa9bd565939,0.0
1070,5383658989693031ea97f64daf7bc7e204c104c8,422.9359999999999
1071,147ea588bfe5d1becf340c4159f7c888df0327e7,453.97099999999983
1072,8df1155aa37efc196f9a5255fdf6e2fd79feb58d,0.0
1073,f182b3f22842a14a791ee008b918056d8d5b09be,438.28100000000006
1074,31c8a6fe89914a8178172572dde79f8bd9cc07ac,469.76600000000036
1075,f71dc86964c6ff1e2f8ab313814ac125b4931263,552.617
1076,07c5125f0d3c79eebe4907ab42008ea18c96f71e,469.5870000000003
1077,0197e68b964f07cd3cf40f827b9df7c3f9db6eed,449.6269999999999
1078,299823076f11ab9c2c51115310c61a11e8659278,0.0
1079,a32fd367c236801577cfd816a39562531056b8af,496.964
1080,b0631ae761b9e98f5502fb50d66c81ffb0502adb,425.208
1081,d7c6dc0bfd8fe897d1eba2310eb7dd052b784ac7,465.45900000000006
1082,8a18b9d1f8f34146728cb0d59b231b84c031a96b,629.6120000000001
1083,03e1439717d7341079c5043a90d365be72233250,454.74000000000007
1084,49ad7425321ae36751264dc5120e0ff255601b24,490.7729999999998
1085,d055aad22e2121ae100413220a1ea924d297c0b5,0.0
1086,929fe8ffb1f4258e37e8c19a2e9489a3a7e0bb61,476.0480000000002
1087,e89766c6b8e674c52b30c2fac53e28839277c5fe,0.0
1088,02c921da4d52abd26fa7a986ca43bb3e10ca551c,454.71500000000015
1089,e57b6b12c31d7ab95c8d5bfb36982e8191fcdbbe,0.0
1090,82622bfa94c5ea48a2a135840f9f66309d2f00d0,0.0
1091,d60c9b0a4ba80893924eb38ed4ce7da76b7f3c1f,0.0
1092,56724970c1dc7a0d152a31dfc3631d6aff54c107,437.2239999999999
1093,7cf12b9c6ee1f39bf4a25855e0d7f4ef382d3e82,423.7450000000001
1094,92cdd9c50115c16333c473906c706e74aeb585cd,436.39099999999985
1095,dfa3f6734d9646e9a7c425a4f8b7b4d24eb59ab3,460.59299999999996
1096,c5d90d0a8c89d13aa20a914e4eacb45446a5809f,487.19699999999995
1097,a6144aeb559c04409adf9781340fc145e5f1ced1,477.14000000000027
1098,0c2c28d8ecfa548da62807fb409c11cef1942098,459.3860000000001
1099,64a3a056e860d2923baf7db86f53b5e58315995d,0.0
1100,ef947cdf95e26a0777290deed4deac901f8bc978,0.0
1101,481bcef79cfbab04200ffd4c7d1f9b6305c5e877,441.1650000000002
1102,901179e74c2ef778d68d0082c00c8f05b5920075,0.0
1103,b36ee22badc59518805d72f94c5d01f07cff9e81,449.89400000000023
1104,9dccf6e385cd22149a52db6ab2b3df37b9a908aa,444.23199999999997
1105,ac86eb9c3f06c4395387bc9b691a6516c1d214f9,0.0
1106,29c25f86f5d37861492aca59c673879ee75317e1,439.693
1107,fdf7dc9814fe03348756c34196cd03f52fa5fa63,452.9449999999999
1108,cd0a179981fd4f11b2a2b1206be2c742105c1317,621.6289999999999
1109,d5bd04aa9cc6f0f240ab5bc6008ba15db788db03,544.354
1110,c9409e6f7f221a2f391f104434d56a85f80cb3aa,433.90099999999984
1111,f7a97b55ad13e57fe2feec1c62d3335e848eb19b,0.0
1112,6514dac8fc8aa0968d6cdf22de82062e61c8a50f,470.27899999999994
1113,054dce8d19c3ff675a68cf4c2cf7a59d495a5946,0.0
1114,ca446193095a2500c6301e835c80ed9975b66248,3.63
1115,47ea8a46e45c3699d6642d4fcf230b989582e852,567.3050000000002
1116,db98035a599bc31257afa719c12a8bcfb7768b89,552.8829999999997
1117,03e12310c75bb9e911df71fbf29c087a8f80222d,404.856
1118,e8a20e2191131b3fdf6ee84e9b5c9a1e25d18e7d,443.88599999999985
1119,3f28689f0a3c421f8185ef7a3a8c6e146dcdf947,449.5529999999999
1120,0a8173e70f94f25c0ada214d73e7632daa43284d,430.04299999999995
1121,d7134cbac197b00377ab0dfb7abe0ac8cba7d1c4,443.68699999999995
1122,8d5dccb36a648d15cda240aedc29913dbf68128b,466.789
1123,ce0b326845a209b3f4df1ca2044764de1e4e3713,468.439
1124,a007e5dd7d6406fa49ef737edc79bf2b42c29669,0.0
1125,3d7144ce22e7c49abcefc3699ec526e78f6d7f5e,433.4619999999999
1126,3c2c86f4081f2a30152c5e1e6376347c3362fd68,432.4070000000001
1127,19b9e5af5ee036f4cf1458837521983d9bf57b67,617.276
1128,97a186cd354663e868442b9b9cb0f4548d8f2848,445.8559999999998
1129,1e586aa37dc22dd84257b8b5005889e2cac32cc8,424.8299999999999
1130,f8778884c509d2d4c731e277522a05674314399b,0.0
1131,29a8fc796c8dfd23cef881dfe5b0b35dbdef3102,520.0160000000001
1132,fe8ee41de23196eae68d3265a8caae162f0f671c,0.0
1133,d178286935524251d76dfe02baafd309fd6077df,475.24200000000013
1134,19864242b0a1729e0ebe15434e817a2b2696424c,453.5870000000001
1135,0b303c0b9be8099216be3cb660bc3c42f9750047,433.0039999999998
1136,1b74ea7aca288ab5ca5a291901d8f0427676cbbf,582.957
1137,ab00d51d516ce52bd516fe1c22f381bf98679692,0.0
1138,0ed14e12509947254ca70611dd2103b7bd30dbcb,0.0
1139,5b6ad228be186b4d99e244eebb14565f4470c397,447.8619999999999
1140,1855863f45d635a3149780a60f7909769677718e,474.395
1141,409e43b1c65ce5977b74131ae31977df7e525bc8,474.14599999999996
1142,1b46bd0f383b456ff282db4358a8f238507ab8cd,438.1279999999999
1143,4a38e273dfb1443247ef25b5d3e93fdef4829382,533.284
1144,5a7d2c54c829ef0451825212c77e62fdff0b1fc3,545.3259999999998
1145,01b24cfa0fc62b6ced1ee2354a0e71c0565660e0,542.714
1146,0562edd34ef43d73cd79b6d2c4992609d8ebd27e,623.6200000000001
1147,5343a0e64f1cd911c8a5778996faca4bc7668d1c,633.831
1148,0f0106d903072ea7d889be982545c48e80771694,445.8639999999998
1149,4191fb6af32186ef5c6ee6732e39d1c51f723fd1,0.0
1150,c64c5edd093adbefeae8cc1e39c0ba54b7049476,0.0
1151,c9de264b0273a03c888915be71931a2927f5a4a2,0.0
1152,bbd0bad29d0e55d98280683ece905a586c8237d3,434.12399999999997
1153,dde1961787faaae58d8c5d628ac47de04bfd18e2,451.59000000000015
1154,00515df662a022805f880fb78eac5107fb674f3d,0.0
1155,c0e462b884172385189a78088cc03c23531cf91d,452.0810000000001
1156,bc5e8529658f7c2d871df3bec25ffc12d0c394c3,0.0
1157,0f5f67e7337be067e18b4ec4c742bd0a86b6381a,433.29399999999987
1158,ea4e042bad76e40c02286011c08f11d0aa1ec4f9,546.5619999999998
1159,d349084d4682dc9083fd9835960eed8e922b8658,0.0
1160,e32703cf8444632c7415acc3ab8d81ab1c036abc,489.68800000000016
1161,2168ae7decc75f0ffe27cf70ad487f24f2e9a38a,0.0
1162,f1ecdbc80b699609bd528b1bcf08a4b4d3cf33ce,455.4369999999997
1163,14dd3b3ec7fb668bb5e2ab5a2536885a93c113bf,0.0
1164,e21efd0c1ea9205178846f49fb968387e688a519,454.249
1165,ba494380a06ceec889eee08b3463b42da3767ab3,488.94899999999996
1166,1b7ebffc7d038cf2f3b94c10e2ee3668eeae30d0,0.0
1167,88d25a23a99adaaf22fc3f5eeb6cbb273df7f892,446.0959999999999
1168,3629310434768d96c5053c9735127457261b7939,410.3580000000001
1169,8402c70d6f25184f089ade88c5f59edf9a4fc0de,0.0
1170,3a8367424da383c4975f37b360b5f39ae0e9995d,0.0
1171,b3d2794b4030f8cfcbef543e724783db3ea660f1,554.2369999999999
1172,025d0672af6cd9a38bf1e7143693e00a684a9382,456.4549999999999
1173,39f634a7299425302b644f1338f916ce860405ec,452.16100000000006
1174,f28932ff76c36d68af6885e7f8e85e4116055c91,442.3019999999997
1175,b1a3fc5e44dffcd528ce347a21afd4bcad81de85,0.0
1176,07d9417d057b9445a7954a4ca152a42d342b5f14,392.8950000000002
1177,a0695d359b5cd8a792945439cb25178f7e74bdf8,444.5479999999997
1178,fb2703e92382d1f1c6561308475c1fa5e85c480d,0.0
1179,2b0416f383316816d1cf5ed98d7d96014589109e,582.9169999999998
1180,4e63aa4c80591d65a7f6ee1cef89ceab063db1ea,512.782
1181,cccf7f12b0164c5b45dc54abb9ee85675e233c0c,430.346
1182,bafa39df70fc960add565a66dab980f3cfc3d925,522.0969999999999
1183,6a028fafd67e49f881a98a85ba570f7ab5eb9256,0.0
1184,48a65f309f215224f11a211e0b21df67e1de3edb,444.24899999999997
1185,d156885fcdd6b631ef0386a3403405de4408239e,531.0050000000001
1186,db0b20a9b641f4a536d6f7fc877e180012dd5a5c,487.77199999999976
1187,6e4ae107e10592fb0492d909184c57e048b48541,437.9019999999997
1188,c4441337b905bd488da0c89a8a5bf43832952643,403.84600000000023
1189,7ef014974e758e2630db8c4804614a122d03e0f0,431.98299999999995
1190,58c3eaa2e5fd83b3242debe7ff477127ba043651,686.576
1191,735e7b0caa4bb1b4495f9caf3313a37574e64c06,463.4880000000001
1192,31de77e4cf7c442615af606c4e2be852d9274a94,467.545
1193,3362b1c77c814680fa7ce23652b6e522d22e5444,578.2370000000001
1194,d3d3511c15050ac09dc666dcc96f4ea379dde97d,462.49699999999984
1195,7dc06d95c1473c259c2f71a7b8edca68d75b68af,467.76199999999983
1196,fe7187ee49d83646e1490691d9d0ac8976e34111,0.0
1197,15037adb36f7ca9765681d651b156ef6be87d36b,792.8890000000006
1198,656891f55a40a2b9a5bc35d9d1e9cad2dc341e2c,478.40399999999994
1199,df2bd6bfb9cf88d3f5dead591bf037796068dda0,0.0
1200,aed6ee59a73ff5d1dba7c4d913ea28c59b11406f,0.0
1201,2693f61a24fcde222935b9b96897d1337fd0ebed,473.6629999999998
1202,a33c93099c78963f4fb0072cc8f37bbb7271f4eb,438.90299999999974
1203,2366f775b1f590ca2640ae57fad688d0b87aa09f,481.7009999999998
1204,3318746d5877e52b705547f4167e7ad7f46965f4,0.0
1205,aadec239371987e73cacd8513e026f3aecd6a6df,456.87600000000026
1206,e13102b037ea4ca3b8f8116b8c989be7018f8c75,0.0
1207,fb92b75bd99a153500866b152a7d46d800769f32,427.193
1208,ccb7940a35e7d7514cdfe4bfef5cb7e5c87a8f66,852.9190000000002
1209,87a143eb002bf5f2afbd78bf1c588272005fec8c,0.0
1210,0cf273665c065adf2ea0a1867044cd056092c85d,0.0
1211,9d8fa8e65d7658588706a2fd7603b7d577f07481,0.0
1212,5f0bf331e43c0344a32e3794a88eb23b5356dfb3,505.3160000000002
1213,81c4a152052d4665ffbd75baa251b2657d668781,429.38399999999996
1214,ba24f7d5c0072f61baa3b17122c65abb0b7ecfd4,465.82399999999996
1215,0242216b86e58ac6a883d10c1f96d10474ac03be,403.4369999999999
1216,a1a445843b4d51db61cabed0974400cc0b76a5eb,458.133
1217,84256a66bd6b4b2db1a8a841f1473f0a770aef2d,0.0
1218,5dff00626d937cce3ecddb3f2910d3d26bb0d87f,0.0
1219,90b913c0a4cef3a8f073da4526501c644ebf3d37,528.2489999999999
1220,4802cffaa83c131c456e21b733fdec421cfdc545,0.0
1221,80f091860140c120083aa38f98f2932ebcf21164,648.2239999999996
1222,ea0abbeb2874a121c9577a24c59421da271debf9,572.2679999999999
1223,d249770b2e6321d9d733864ff59c18517b2ce1fe,480.531
1224,98c77e1db586a9ccd762eb78548fffe3aa492e5a,439.5239999999999
1225,337ff156a3251178fe418c2f94f718e4c86566ff,0.0
1226,b2734298d282a78b2ae40f29ba0549ba1d7fc5d3,581.9209999999999
1227,6925283106f275a19ef8fc2da8fb8a2c40a2c21e,0.0
1228,e9d4af19ce100be70b283cde7a091468eec16f1b,477.3320000000001
1229,70559a1326e898a91ec3a88bad8e351210b84711,417.2059999999999
1230,011e9bc13a40e4bdef02c88c37e1ce91b71d41ae,436.8059999999998
1231,f74b62c2adb9de1fc70c0eca1e96b9e5347386c2,0.0
1232,70ab865c32353e6c418ec98b1e2fc72a22722561,0.0
1233,fe3e776ede70386fb8f0916612be9e54588517bf,431.05999999999983
1234,113260ab0a4b0bf7e838013961d1fca7344a9aaf,429.582
1235,4c884c9f39e0e00e7332948ea0750978ec9470ed,429.14200000000005
1236,01226b41a9e0a7e110d2f07cb64d640897cff6c0,597.6559999999997
1237,48ddda2c53a334e68dcd23eebd1d2f1fa44c4e19,490.0380000000001
1238,c93d9f6d20a65d9b5d1a74a2317124e2c9e6d8e4,455.779
1239,0f0020e42d182ceeb05a49d71533891347e621f4,0.0
1240,3761b212770bff99d1bc5ce7c818ea0a4f177cea,424.82300000000015
1241,fd5a6e7f64b4275e2e0f9467be35176218f60044,0.0
1242,e194aa7e68dabf99f73a27ec80bbade1b29b7834,446.8750000000002
1243,2ab088ea6ab4d13223cb98f12f04114814204bea,519.5469999999998
1244,c4c4290df1f123bc757f493e5088945400cab4b6,0.0
1245,e41d294c061cd885449f11a55acaea00f5ea9c91,581.5919999999998
1246,58a0099746e25b60e479bd9aeceb0e0cb1b7b4d9,437.407
1247,f4f474a90c137cc2f4730d81292d8978cb830a1b,0.0
1248,fdb81a7e80e122d0bb2e102a31ba5c0901c30d65,0.0
1249,aff2e9abea7e0832505bcff3f3f68c412d641f31,397.9400000000003
1250,2580ca42c836667ced641bbbb931e544a7ce6c07,456.8439999999999
1251,0bfa5091a3f58c98872b855c929530e760e0616d,482.81999999999994
1252,e0d183397a6eb699d4bfda7ef612bd1e9739386d,587.823
1253,de01694d3e1126ffc5cb4a44a962deda19982c0b,423.14799999999974
1254,b1b51992fda539870eac49a5bc5ee3bf18807ae3,0.0
1255,23aba72b92e90effa2d0fabc385f57112aeafc61,429.29099999999994
1256,d39eb7d3c198cc75279c4847bae6c674c3450748,0.0
1257,f3d78dcb8ba05c3042c3f4c2bd80ec4e63a77707,0.0
1258,790d67277d131b5da87ce1d7f7349b5dcdb658f3,452.682
1259,98fc66ec0a9c95e68ebd8354c691985773fd0af6,0.0
1260,0a4d42b8de66eb26c5c93cd13b9136cb5d0f2537,445.9039999999999
1261,7c53feb308b13c5c970733e1cbcb1201a692b739,441.34599999999983
1262,b5b6e2adde3ad23058e80666db391baf5eab4a80,490.9129999999997
1263,d7f996c7b9caf39a18f2ce325b55f94e17ac1781,0.0
1264,f778a389741f4c15e9da9a0ccf2e636995b55a52,511.94500000000005
1265,52b3b9184b1d238cde529d15f40dd7f172020314,0.0
1266,08146adb4da47463c4810dffd6463a62870328f9,493.7769999999997
1267,c256d3706ad2a29bf3ee0bcbdad30d5af942b169,646.01
1268,eba66c2b4db852b0e52d1216f3f6a9e69ba960f4,0.0
1269,f95c569968ce56582ddc89c8a042652c4c32f8f6,0.0
1270,7a6573f76754dc8864347bf8eca3c79c7fd4655c,447.81200000000007
1271,3f5bdffcdfd6ff9b9383f4f046362497e0cb2742,0.0
1272,0fd3845d04f14ee41021251cee01565fd871f814,487.7809999999999
1273,5ea747bc4bc275a7d3edd13f29b361681bfdedba,423.41799999999995
1274,613e0f725531ddf9826fe7ed8bb46aac5067d1d4,0.0
1275,a4fd4ba3910da25ccd4672faa2ffb3d2fcc31e13,436.00099999999986
1276,be483afdfb06edd0c6514a7d7d2c1b5c8462fdf9,0.0
1277,e3dfbf9637f0a3beae1aed596d3c81207530fa4c,470.657
1278,3ce0279992cbde4be08fc7a749d4ea2eb1dc68ad,0.0
1279,d1f9284a23994b1c2c136a689cc3f0375dfcbaa5,426.56199999999984
1280,a06a4bd8d0463a3e24190fd5ce646efe7f50103a,462.47299999999996
1281,ef1aec76f0779289eac0491e6aef5b74b3d53770,466.65800000000024
1282,38f9d7aba80a850210fef245a9d8601e101f8292,0.0
1283,32d92dab966e28fac8f883ef316531c435261529,423.9440000000001
1284,347d30b6d0807ddb89713b477501def46560aae6,453.73699999999985
1285,1d852c88d084f2ed40e4b1219b76ddc5d281ee09,0.0
1286,e68cd06a3f1aea8dce9d79e3849ec6ffbc143cdc,0.0
1287,dc419abd02b23cd5536526d5648b5eb48d69a94c,0.0
1288,8097e6e5c2c518bb57d865c9cafaa1ea5f33bc41,423.0459999999998
1289,0a3adbd60f12de055528d5fe146e77ff3dafc3d3,452.1939999999998
1290,02ca7f7800387717605339e86d311ea790f7bc30,503.25500000000005
1291,b365adc8f959fcc6ebc70505a5b18e6bf908b5c0,0.0
1292,3afadf120cf8cba84b24a30c2861b8b9cb55702e,436.64799999999997
1293,a323d21f3e7224dec492ac0b36ee47dcd4bf9b77,424.7909999999998
1294,eab1a7b67ff89061c9c148625c41a78f93390a85,0.0
1295,c68fbc6049f129665c3ea03e4389be950f586dcb,657.4570000000001
1296,e47d9c84a55ad34da2befc188518c9675db94b1c,441.9629999999998
1297,12f3a11d3bd4a7376c1faefa07258b50c573bbf7,526.1309999999999
1298,1bf099dcae53bb3d7aa143dc15c38ba832b3abe5,0.0
1299,3b5f5e154613661471370a6cef44ccf0a16d1efb,408.1319999999998
1300,c7e87b3ee68833e8ce7a2c1840a133f7893d1b95,0.0
1301,1f6302179cdd126891222c9c944baa1f78104977,0.0
1302,077f2d803b33f8d2eb339730227f968fde4c5365,0.0
1303,652d2b51fd1fb584dd0b77ca55af4ab05a542712,0.0
1304,8e656b57591ba6f6381dee2ae0c8fcf0eb62f894,429.2299999999999
1305,bcdbc18423f6562bf26a60b94130b2eb46bb4448,540.7189999999999
1306,75e71f4fa778931aeeed74dbcafe3f372b749763,524.7549999999999
1307,f5ffb5e1212597c66c464e382d434c331258e7dd,627.9189999999999
1308,59f51ef141b09fc6161fbec333c4fc36335fa901,620.2299999999999
1309,a8ceb48e9b7612da45f9abbc83afa4c7491ec46f,0.0
1310,4f0444cfbd3f9e5f727428b6c68e7789d5222527,445.15799999999996
1311,8fbf48e4f4b945264f17b3eee69e3ddfce6e65d1,0.0
1312,62d7025f66867a5e8e7c447385b3d8b479376951,0.0
1313,ac5f172931d3eac3933405fc15a1ed910972730f,453.0319999999998
1314,3b5ebe2ac35b10ef7ff5d90dc272e6fabfb4e747,432.07100000000014
1315,1bfaff2f316e53de6b41d8ae163a50b2f81a981a,0.0
1316,1ca9ef2669b986f387bb0b29c7761ceadfac1f04,433.30399999999986
1317,a9493e692c18ef650d75158e47cf0f173046c90a,0.0
1318,83a77d4caf343b516e5f1cc6a1493a033be3b485,735.3049999999998
1319,254909fa45a21fa205cd5f460b7949727a63c0c6,425.18700000000007
1320,4ba26211dfdcea89d1029b128765e36b04d2bc1f,398.60700000000014
1321,5f95322a2ded636d539358beea176e239457c712,0.0
1322,5790fa6d867dde7e20fc204b595512aca9cbee03,458.22799999999995
1323,38c828a422c614c0c452fecfe631664d698393bc,0.0
1324,1e647626b55b455a573bfcd89c11099b2a5fe849,503.5020000000002
1325,5eb5aad3920905a3d6fd7c5978895f7ae8cb52f5,448.31400000000014
1326,a3117c3e0984f2c7feaf9a69e13a44ebf5bdc87b,418.0880000000001
1327,0516288a7fa4fc560c0cd093dd4b605af0083de3,429.04299999999984
1328,ed1871e1a8b1a77898f48b44667afb7f125feca1,530.545
1329,48746f93ee5512bf5222f40b46c598f2d0e11fd5,441.08099999999996
1330,6b7c900e02c576f21808aeb2500538409df45246,0.0
1331,f5ef97cc508bcc65e7aea7cf98081b61ccfb4754,486.11599999999993
1332,c53bab62683555a44c18c2995a403c71725df7f0,532.3520000000001
1333,475c95635ca0a8d9d77674d658472bac90647f0b,0.0
1334,258dfbfe57381515a181347cc6f11a8dee5c8bee,666.0519999999998
1335,19dcde5c071502c74714483e012ffa306b2e9e7f,474.6370000000001
1336,89133b6843880bf4eb9c456c7f218ccb3d0616db,448.80400000000003
1337,affe56a73ac8de1633ab318c36b2438ac35f389a,566.8179999999999
1338,9ecf8dab683af1ce596ee71c73d02a49b458543b,473.4389999999998
1339,4e73771afad5048f146654d5e35e175ada0a26f0,418.66799999999995
1340,c2c9e1d6973bde699537297c6c3efde7655593c9,452.75800000000004
1341,2331a2277ef3d1243965320567b8466793c22501,507.63600000000037
1342,1524707f91c7bdd8c9250954d4f3db0414ff4cec,0.0
1343,b1b47fd51d98ceb6da2d7a7dfefdb900e99dfb95,488.3059999999999
1344,c651312d8e7bdd8c38d0c9ae71e3ddd2ef785bbb,0.0
1345,29197240aec563fa429647b2fe2bce894f4da6f3,434.86899999999974
1346,60ef55a1387b4749eafefa139da8699538525d76,556.8760000000002
1347,39cc0dec6aef5c37ae3a54e2ef77773a9a3fe0bb,0.0
1348,d2a0f4b3c086672c8321b900859b0bbd82d89edc,0.0
1349,1778ce1a187ac9a256846b8586dab2ddef3f9fbb,435.60600000000005
1350,ccc0e860df05e0cd8d892c643921e5569e0f22cb,525.7869999999998
1351,07ed1b719951b87c07d676a152433eefdbc561b5,0.0
1352,5ddca1621606325fb04c45c937416ff112fc4f01,476.338
1353,ec7e5ee6b6240dbf68e3900ec18a193491fbbdec,462.6369999999999
1354,db0f32f0e422e7d7679a12f5840ece3f75d580b2,413.948
1355,57150c49a02d0619be848439a28642bedb9a355b,445.3679999999999
1356,c2f730abc92b9cdc0fd53e2c4831a806cdd14470,0.0
1357,21ea3abac8f84bcc837a73292d47b46cfe37bef1,549.4259999999999
1358,b55987ec2c1f542771d2ccf0d7e8b69998bf6749,0.0
1359,c552df7e0ce479de4bb6993053e213dec107e3b3,0.0
1360,5cf374e71cf64b0c64f417d145e597f6d208ba15,462.3109999999999
1361,65d009c286d9ee27d3dc585bd4fe8b91a0ffffba,0.0
1362,ce47f9e60513f8bbfc83548432fb9fee6afbabe1,416.4420000000001
1363,cdc02ed802046b0d7d3e3dc9de92005630f4dd26,530.8700000000001
1364,6a24578c81a51daa7cb82a20044e21a7059cd996,574.9709999999999
1365,7546b271df8880fa1a803f54d81763bc3fea4788,0.0
1366,054508efa5bf52fdfcc881c1e2fc93fc7376fa73,451.8810000000002
1367,e14cc3657c357180e2f075106987fba670c932f8,0.0
1368,c41e276d221a64e6f99f746e4d3371beeab498b5,0.0
1369,bedeab39f7c728623513bd847464d1b9aa7240e9,0.0
1370,6bb40a2c8a69db7568e585861eadcc8013791a2d,491.63099999999974
1371,add0d5bc2c6a1ae3e6ab72b1f91bbeec3a100420,490.5900000000002
1372,40677a0839b0bf819218ffdf9f995f567242aaad,0.0
1373,ff7a4ca07359de77b2634d28b452b697c133efa5,433.5119999999998
1374,4eceef6ac5e2fb3d3d246cffe51499f4143fc6dd,440.29900000000015
1375,cc70a42fcec25d79116b4cbf43ab7b7aff4fff87,472.129
1376,e4f442f47fab83172a1f6daab8c2346d0640b560,471.60900000000004
1377,6aa6e7232ee0b337238948e4e09b8aeba5911754,456.596
1378,67b3f2fffc90db85ee20ff50f9a02c4d66bc0944,456.10900000000015
1379,d3f44a049e427aa5e3160326abde8f026b759108,0.0
1380,bcd2e9213730d79d0943fa2b4e48668c4f490fae,0.0
1381,57c4cd599e30b46d56b43459acda8e436e4f7978,486.662
1382,335609a1f17244ca306dacc8734a929675ebc154,467.24
1383,da51bd2a9c092273c6b2d4a009aa7675e351f6c9,0.0
1384,21ec160e984326cf2b71d780dee2a18faae51a38,442.12300000000016
1385,d1e0a7f57c49561bb8d6a0f651f08cf594b76b1b,0.0
1386,488d50b43334ba425b38f9a57ebb1d21cf5d01a4,466.4619999999999
1387,d455a56f9cdb652a1a88d9b2bc87134fe35a27fe,441.51199999999994
1388,f99cd35f2f168dbcba9c98d14a1935dbca793925,0.0
1389,946bb18f32676eab9d96c9b51129ab45e0543f70,443.3649999999996
1390,34c6c6d23166320bc8c0b48b10c9a505038c9b0a,0.0
1391,94e2cd41fdc1a7f36b8c2ae61a6c3c291ae914f9,672.6859999999999
1392,5d646a0f7b62cac4ffdc4bd0a6e16d96bc189e19,431.659
1393,9241e7994fb7580a737b71bc2a9f531a0e3ea07d,0.0
1394,a5cb82e5cd38f3f6dfb36c1ba52ad6938f0a2235,441.4699999999999
1395,5e443c56a73a944b487582d1161e8468202a8b36,629.3229999999999
